Record Length,2500,Points,-1.2500001E-3,-3.00000000,,Record Length,2500,Points,-1.2500001E-3,-99.200004578,
Sample Interval,1.000000E-6,s,-1.2490001E-3,-3.00000000,,Sample Interval,1.000000E-6,s,-1.2490001E-3,-100.0000000,
Trigger Point,1.2500002E3,Samples,-1.2480001E-3,-3.00000000,,Trigger Point,1.2500002E3,Samples,-1.2480001E-3,-99.200004578,
,,,-1.2470001E-3,-3.00000000,,,,,-1.2470001E-3,-99.200004578,
,,,-1.2460001E-3,-3.20000005,,,,,-1.2460001E-3,-99.200004578,
,,,-1.2450001E-3,-2.79999995,,,,,-1.2450001E-3,-99.200004578,
Source,CH1,,-1.2440000E-3,-3.00000000,,Source,CH2,,-1.2440000E-3,-99.200004578,
Vertical Units,Volts,,-1.2430000E-3,-3.00000000,,Vertical Units,Volts,,-1.2430000E-3,-99.200004578,
Vertical Scale,5.00000007,,-1.2420001E-3,-3.00000000,,Vertical Scale,20.0000003,,-1.2420001E-3,-99.200004578,
Vertical Offset,0,,-1.2410001E-3,-3.00000000,,Vertical Offset,0,,-1.2410001E-3,-99.200004578,
Horizontal Units,s,,-1.2400001E-3,-3.00000000,,Horizontal Units,s,,-1.2400001E-3,-99.200004578,
Horizontal Scale,249.99999937E-6,,-1.2390001E-3,-3.00000000,,Horizontal Scale,249.99999937E-6,,-1.2390001E-3,-99.200004578,
Pt Fmt,Y,,-1.2380001E-3,-3.00000000,,Pt Fmt,Y,,-1.2380001E-3,-99.200004578,
Yzero,240.00000000E-3,,-1.2370001E-3,-3.00000000,,Yzero,2.92000000,,-1.2370001E-3,-99.200004578,
Probe Atten,10.0000000,,-1.2360001E-3,-3.00000000,,Probe Atten,10.0000000,,-1.2360001E-3,-99.200004578,
,,,-1.2350001E-3,-3.00000000,,,,,-1.2350001E-3,-99.200004578,
Note, - 7:07:00 p. m.   11/03/2021,,-1.2340001E-3,-3.00000000,,Note, - 7:07:00 p. m.   11/03/2021,,-1.2340001E-3,-99.200004578,
,,,-1.2330001E-3,-3.00000000,,,,,-1.2330001E-3,-99.200004578,
,,,-1.2320001E-3,-3.00000000,,,,,-1.2320001E-3,-99.200004578,
,,,-1.2310001E-3,-3.00000000,,,,,-1.2310001E-3,-99.200004578,
,,,-1.2300001E-3,-3.00000000,,,,,-1.2300001E-3,-98.400001526,
,,,-1.2290000E-3,-3.00000000,,,,,-1.2290000E-3,-99.200004578,
,,,-1.2280000E-3,-3.00000000,,,,,-1.2280000E-3,-99.200004578,
,,,-1.2270001E-3,-3.00000000,,,,,-1.2270001E-3,-99.200004578,
,,,-1.2260001E-3,-3.00000000,,,,,-1.2260001E-3,-100.0000000,
,,,-1.2250001E-3,-3.00000000,,,,,-1.2250001E-3,-99.200004578,
,,,-1.2240001E-3,-2.79999995,,,,,-1.2240001E-3,-99.200004578,
